timestamp_local,weekday,official_hours,os,dns_hostname,dns_time_ms,dns_error,http_url,http_time_ms,http_status,http_error,ping_target,ping_rc,ping_elapsed_ms,ping_loss_pct,ping_rtt_min_ms,ping_rtt_avg_ms,ping_rtt_max_ms,ping_jitter_ms,ping_stderr,notes
2026-01-17 08:00:00,Saturday,yes,Windows,www.google.com,42,,https://www.google.com/generate_204,118,204,,192.168.0.1,1,19043,100.0,,,,,,
2026-01-17 08:00:00,Saturday,yes,Windows,www.google.com,42,,https://www.google.com/generate_204,118,204,,1.1.1.1,0,9115,0.0,30.0,30.1,31.0,0.3,,
2026-01-17 08:00:00,Saturday,yes,Windows,www.google.com,42,,https://www.google.com/generate_204,118,204,,8.8.8.8,0,9135,0.0,30.0,30.0,30.0,0.0,,
2026-01-17 08:05:00,Saturday,yes,Windows,www.google.com,9,,https://www.google.com/generate_204,245,204,,192.168.0.1,1,18736,100.0,,,,,,
2026-01-17 08:05:00,Saturday,yes,Windows,www.google.com,9,,https://www.google.com/generate_204,245,204,,1.1.1.1,0,9127,0.0,30.0,30.7,34.0,1.1874342087037917,,
2026-01-17 08:05:00,Saturday,yes,Windows,www.google.com,9,,https://www.google.com/generate_204,245,204,,8.8.8.8,0,9127,0.0,30.0,30.0,30.0,0.0,,
2026-01-17 08:10:00,Saturday,yes,Windows,www.google.com,3,,https://www.google.com/generate_204,248,204,,192.168.0.1,1,18970,100.0,,,,,,
2026-01-17 08:10:00,Saturday,yes,Windows,www.google.com,3,,https://www.google.com/generate_204,248,204,,1.1.1.1,0,9122,0.0,30.0,30.4,31.0,0.4898979485566356,,
2026-01-17 08:10:00,Saturday,yes,Windows,www.google.com,3,,https://www.google.com/generate_204,248,204,,8.8.8.8,0,9136,0.0,30.0,30.0,30.0,0.0,,
2026-01-17 08:15:00,Saturday,yes,Windows,www.google.com,2,,https://www.google.com/generate_204,121,204,,192.168.0.1,1,18602,100.0,,,,,,
2026-01-17 08:15:00,Saturday,yes,Windows,www.google.com,2,,https://www.google.com/generate_204,121,204,,1.1.1.1,0,9101,0.0,30.0,30.2,31.0,0.4,,
2026-01-17 08:15:00,Saturday,yes,Windows,www.google.com,2,,https://www.google.com/generate_204,121,204,,8.8.8.8,0,9114,0.0,30.0,30.0,30.0,0.0,,
2026-01-17 08:20:00,Saturday,yes,Windows,www.google.com,3,,https://www.google.com/generate_204,114,204,,192.168.0.1,1,18655,100.0,,,,,,
2026-01-17 08:20:00,Saturday,yes,Windows,www.google.com,3,,https://www.google.com/generate_204,114,204,,1.1.1.1,0,9112,0.0,30.0,30.1,31.0,0.3,,
2026-01-17 08:20:00,Saturday,yes,Windows,www.google.com,3,,https://www.google.com/generate_204,114,204,,8.8.8.8,0,9126,0.0,30.0,30.0,30.0,0.0,,
2026-01-17 08:25:00,Saturday,yes,Windows,www.google.com,25,,https://www.google.com/generate_204,240,204,,192.168.0.1,1,18976,100.0,,,,,,
2026-01-17 08:25:00,Saturday,yes,Windows,www.google.com,25,,https://www.google.com/generate_204,240,204,,1.1.1.1,0,9161,0.0,30.0,30.9,35.0,1.445683229480096,,
2026-01-17 08:25:00,Saturday,yes,Windows,www.google.com,25,,https://www.google.com/generate_204,240,204,,8.8.8.8,0,9136,0.0,30.0,30.0,30.0,0.0,,
